Saldo;Ahorro general;Sexo;Saldo_por_vencer;Saldo_pendiente;Provision;Dias_Mora;edad_cliente;estado_civil;Mora;Antiguedad_meses;Ingresos;Descuentos;Calificacion;Puntaje
51204.0;5.0;Masculino;3.472.939.364.996.250;14.788.711.633.018.400;37.594.162.480.891.500;0.0;46.0;SOLTERO;0.0;26.133.920.926.766.200;12.345.708.899.733.800;8.173.187.347.194.440;A1;1.347.620.554.997.930
13468.0;0.0;Masculino;3.953.752.729.686.870;0.025075020420603847;5.468.663.339.148.050;0.0;24.0;SOLTERO;0.0;59.112.944.337.235.400;8.075.650.074.939.520;619.061.570.591.306;A1;5.797.122.035.683.970
107540.0;15.0;Masculino;26.261.471.810.277.200;0.7934213024173364;260.781.427.359.876;0.0;42.0;SOLTERO;0.0;2.235.422.960.887.370;16.515.109.968.428.700;14.360.509.883.581.500;A1;21.053.944.445.131.200
27039.0;0.0;Masculino;2.814.769.370.643.350;0.0;2.993.715.927.192.810;0.0;33.0;SOLTERO;0.0;70.796.111.098.426;9.123.219.541.122.010;507.245.730.723.364;A1;50.833.246.338.563.400
24961.0;22.0;Masculino;23.785.155.235.741.200;0.8249052058307121;2.282.782.880.120.200;0.0;47.0;SOLTERO;0.0018023760126055556;2.321.974.105.052.490;25.816.867.177.408.100;2.195.369.729.201.800;A1;6.301.366.085.606.110
26628.0;0.0;Masculino;1.318.261.500.935.160;0.0;1.386.230.911.678.240;0.0;33.0;SOLTERO;0.0;1.200.899.402.260.570;8.151.327.323.207.930;7.290.533.460.363.520;A1;7.770.201.009.071.250
22830.0;3.0;Masculino;10.293.772.204.433.600;0.0;10.292.767.562.685.400;0.0;34.0;CASADO;0.0;16.556.280.666.728.400;13.009.770.017.298.600;9.704.422.081.166.100;A1;5.753.044.805.251.890
43077.0;0.0;Masculino;0.0;0.0;0.0;0.0;39.0;SOLTERO;0.001975556698382843;7.648.869.866.391.620;6.226.551.369.846.950;4.930.818.496.877.510;A1;11.100.763.439.659.000
25091.0;0.0;Femenino;302.657.007.811.017;0.0;3.027.739.628.864.750;0.0;38.0;SOLTERO;0.0;20.146.666.666.666.600;797.73;728.55;A1;7.979.442.023.024.840
52668.0;0.0;Masculino;8.389.499.433.195.050;0.0;0.8416976118978576;0.0;24.0;SOLTERO;0.0;39.166.666.666.666.600;1114.41;607.86;A1;13.401.810.906.934.200
14814.0;0.0;Masculino;339.604.273.462.061;0.0;20.884.633.150.253.400;0.0;40.0;SOLTERO;0.0004817890643429616;32.323.011.896.292.600;1.108.333.602.761.780;7.144.618.762.717.710;A1;7.803.400.172.095.040
35861.0;0.0;Femenino;19.710.699.075.176.100;0.0;19.731.114.018.522.600;0.0;30.0;SOLTERO;0.0;25.966.666.666.666.600;661.41;514.03;A1;9.987.232.646.947.250
48869.0;0.0;Masculino;8.541.053.156.301.400;0.0;9.172.329.469.862.870;0.0;38.0;SOLTERO;0.0;24.466.999.270.958.100;9.204.140.089.492.890;6.239.349.793.869.200;A1;1.156.416.449.803.500
94422.0;0.0;Masculino;8.734.352.040.475.530;0.0;8.734.064.988.919.980;0.0;41.0;CASADO;0.0;17.225.355.551.949.900;19.333.531.882.111.700;17.391.159.578.982.700;A1;9.241.146.547.260.770
58942.0;0.0;Femenino;4.967.131.542.564.950;0.0;4.969.183.836.012.590;0.0;25.0;SOLTERO;0.0;34.4;1095.89;695.43;A1;14.251.626.912.590.500
25199.0;12.0;Masculino;16.048.318.461.622.600;16.931.046.835.184.900;25.344.756.496.914.200;0.0;41.0;SOLTERO;0.0025161550170621494;13.949.067.515.102.900;8.487.282.014.739.710;8.196.512.001.555.290;A1;7.670.631.337.097.010
20256.0;27.0;Masculino;34.751.270.944.360.900;10.351.004.029.590.200;2.961.553.060.043.290;0.0;48.0;SOLTERO;0.0;12.505.378.608.366.000;7.588.899.622.822.020;5.697.565.290.821.050;A1;6.786.611.913.678.510
40718.0;0.0;Masculino;30.788.630.935.399.400;0.0;3.078.684.043.866.240;0.0;25.0;SOLTERO;0.0;8.666.666.666.666.660;885.0;441.19;A1;1.081.941.877.280.400
30618.0;15.0;Masculino;29.917.687.612.050.200;0.750159563291842;18.336.820.735.159.800;0.0;39.0;SOLTERO;0.001262620517065933;1.611.634.591.949.040;7.232.746.362.221.290;6.589.441.488.305.290;A1;804.480.060.551.805
22601.0;0.0;Masculino;18.628.301.930.872.500;0.38990028080445227;18.596.432.383.843.700;0.0;32.0;SOLTERO;0.004982360772906795;3.323.294.655.833.170;7.843.717.299.132.670;5.542.958.775.460.780;A1;5.696.544.198.213.840
39359.0;2.0;Masculino;15.934.039.765.502.600;0.19712551974266446;1.457.556.820.677.140;0.0;56.0;SOLTERO;0.00029141909581672577;31.655.939.222.422.800;1.247.225.907.697.140;10.282.061.004.372.500;A1;8.870.425.740.333.480
30978.0;22.0;Masculino;6.570.038.447.965.300;0.0;64.598.421.783.070.700;0.0;42.0;SOLTERO;0.00021104782155709144;33.153.548.356.279.600;12.811.718.275.560.100;4.019.562.888.453.580;A1;9.280.770.649.615.230
33177.0;0.0;Femenino;3.562.972.293.659.020;0.0;35.596.336.004.157.600;0.0;37.0;DIVORCIADO;0.0;6.596.666.666.666.660;720.78;670.78;A1;9.441.624.269.627.380
19276.0;3.0;Masculino;5.242.663.249.364.120;0.0;5.243.628.756.959.690;0.0;39.0;CASADO;0.0;11.363.374.482.748.400;1.225.309.806.886.350;8.031.174.314.358.640;A1;7.251.610.121.033.710
19285.0;8.0;Masculino;4.777.402.324.688.440;0.0;39.506.616.630.485.600;0.0;32.0;SOLTERO;0.004988975351653099;11.837.030.539.226.900;10.348.553.474.920.700;7.723.200.924.610.160;A1;6.606.525.189.480.150
42329.0;0.0;Femenino;11.883.911.295.456.200;0.0;11.887.500.892.238.300;0.0;30.0;SOLTERO;0.0;91.8;783.58;661.3;A1;1.058.053.532.007.590
24112.0;5.0;Femenino;13.185.281.033.118.800;0.0;13.187.588.900.976.300;0.0;32.0;CASADO;0.0;10.542.587.036.847.800;13.123.299.518.061.900;962.371.468.633.236;A1;8.423.357.487.121.510
83256.0;0.0;Femenino;3.993.296.044.717.580;0.0;39.936.748.271.781.400;0.0;42.0;CASADO;0.0;9.876.666.666.666.660;1378.25;1170.88;A1;1.572.240.437.594.170
56740.0;0.0;Femenino;9.553.466.692.403.540;0.0;9.550.027.119.517.870;0.0;36.0;UNION LIBRE;0.0;17.375.786.681.913.100;9.340.721.763.445.060;7.626.725.079.428.280;A1;12.087.910.972.551.400
42936.0;0.0;Masculino;27.668.423.719.551.100;0.18498403286745452;38.714.342.622.388.800;0.0;24.0;SOLTERO;0.002344401060729841;27.222.127.227.384.600;7.097.711.167.596.740;50.440.054.884.700.000;A1;11.285.836.193.152.800
23693.0;0.0;Femenino;886.62;0.0;8.87;0.0;45.0;CASADO;0.0;56.7;1477.14;1427.14;A1;10.451.383.714.400.800
25782.0;3.0;Masculino;13.148.660.220.090.100;0.0;13.148.910.235.945.600;0.0;37.0;CASADO;0.0;1.703.582.238.937.020;2.757.288.577.139.020;12.995.233.425.500.800;A1;778.928.720.772.531
60136.0;0.0;Masculino;8.624.250.225.129.540;0.28867042666585374;9.468.362.218.444.460;0.0;32.0;SOLTERO;0.0;16.078.249.788.645.300;10.099.282.536.009.400;6.416.317.398.893.090;A1;14.100.450.042.129.900
12140.0;0.0;Masculino;8.021.156.540.277.870;0.10035615124942339;0.5905590351820365;0.0;26.0;SOLTERO;0.0;3.865.098.424.960.580;6.862.597.461.141.380;37.675.098.116.464.700;A1;5.471.786.034.930.290
49652.0;0.0;Masculino;11.364.037.799.140.400;0.5284683789284723;19.998.060.304.928.600;0.0;32.0;SOLTERO;0.00024161970747372621;4.256.451.169.228.980;7.377.260.930.004.960;5.624.132.207.415.410;A1;12.354.412.470.486.300
217022.0;74.0;Masculino;1.898.994.292.682.130;0.0;1.934.735.901.300.300;0.0;37.0;SOLTERO;0.002429854226270288;11.619.855.429.279.700;11.346.375.962.291.200;8.463.821.716.896.500;A1;4.068.300.077.949.960
27826.0;22.0;Masculino;435.035.536.295.307;0.0;0.7672766764814357;0.0;32.0;SOLTERO;0.0;7.678.092.332.917.210;13.730.128.361.304.000;13.262.144.573.666.300;A1;7.436.897.625.592.840
17719.0;0.0;Masculino;5.678.564.390.747.700;0.18997024740062898;56.924.930.156.116.800;0.0;37.0;SOLTERO;0.0002342429430194894;3.752.037.272.273.230;11.832.956.190.754.900;11.480.344.015.217.800;A1;5.758.450.287.114.950
46015.0;0.0;Femenino;850.397.262.856.649;0.0;850.404.742.619.518;0.0;25.0;SOLTERO;0.0;5.477.751.496.147.300;9.412.839.083.875.300;6.835.959.965.016.660;A1;11.123.864.007.081.500
41453.0;1.0;Masculino;11.393.635.388.173.000;0.0;16.524.817.806.935.300;0.0;21.0;SOLTERO;0.0;20.678.736.113.196.500;698.139.803.104.893;5.169.926.335.651.640;A1;11.374.572.156.801.500
23691.0;3.0;Femenino;8.412.029.359.227.290;0.0;841.024.857.676.773;0.0;26.0;SOLTERO;0.0;8.200.767.477.308.860;1.013.213.109.233.440;8.164.078.074.453.050;A1;7.384.418.232.485.640
10241.0;0.0;Masculino;635.225.606.724.522;10.701.135.243.069.100;12.739.278.504.190.500;0.0;31.0;SOLTERO;0.000859828183837295;3.779.985.944.968.740;6.443.212.448.111.970;4.823.195.162.592.650;A1;5.085.425.255.892.220
141115.0;0.0;Femenino;31.377.546.964.123.000;0.0;3.136.762.515.083.850;0.0;33.0;SOLTERO;0.0;76.6;1397.73;1338.26;A1;2.936.368.254.214.380
25289.0;0.0;Masculino;18.549.328.584.027.200;10.350.263.739.131.100;28.685.029.868.543.400;0.0;27.0;SOLTERO;0.0008404971562476685;29.273.026.374.391.800;684.282.514.936.996;528.178.331.768.064;A1;6.866.161.161.124.000
61039.0;0.0;Femenino;790.250.790.462.125;0.0;78.999.279.737.656.400;0.0;36.0;CASADO;0.0;19.723.333.333.333.300;759.31;644.65;A1;13.730.930.740.710.900
44941.0;0.0;Femenino;9.519.372.155.611.550;0.0;9.520.313.525.704.450;0.0;26.0;SOLTERO;0.0;31.066.666.666.666.600;913.16;664.56;A1;11.051.913.712.382
16458.0;6.0;Masculino;5.977.469.503.554.240;0.3859841964078457;5.737.801.902.692.640;0.0;40.0;SOLTERO;0.0;3.300.897.120.248.230;6.883.035.743.137.830;5.182.172.849.374.790;A1;6.324.779.234.480.910
26456.0;3.0;Masculino;8.970.379.891.197.010;0.0;8.970.280.881.834.290;0.0;40.0;SOLTERO;0.0;20.753.333.333.333.300;658.26;446.85;A1;7.797.773.474.013.020
80958.0;0.0;Femenino;3.574.062.062.474.290;0.0;357.636.259.881.231;0.0;40.0;SOLTERO;0.0;26.833.333.333.333.300;1239.22;772.95;A1;1.830.142.889.188.840
57960.0;0.0;Femenino;606.847.242.294.377;0.0;6.070.028.321.899.840;0.0;38.0;UNION LIBRE;0.0;18.082.738.400.575.300;9.531.246.718.329.320;7.961.925.796.820.500;A1;12.084.835.099.846.200
55642.0;0.0;Masculino;6.127.700.978.016.630;0.0;645.688.848.403.572;0.0;27.0;SOLTERO;0.0;32.813.360.163.111.800;7.127.256.715.264.250;5.866.804.945.106.400;A1;129.589.044.081.512
36900.0;6.0;Masculino;26.159.739.180.344.100;0.0;26.547.707.901.119.500;0.0;26.0;SOLTERO;0.0;8.643.673.914.024.400;30.925.175.048.551.900;24.680.932.381.912.300;A1;982.562.446.782.995
28513.0;0.0;Masculino;45.693.782.493.265.900;0.0;8.345.013.069.810.170;2.0;29.0;SOLTERO;0.038895962716902786;7.734.224.250.340.510;7.484.578.522.947.700;6.242.306.545.075.230;A1;9.261.378.358.957.320
45296.0;0.0;Femenino;139.017.108.083.955;0.0;1.392.223.720.580.680;0.0;30.0;SOLTERO;0.0;25.133.333.333.333.300;601.3;551.3;A1;1.421.527.655.348.100
24834.0;3.0;Masculino;12.354.194.975.129.100;0.0;12.353.940.817.496.400;0.0;31.0;CASADO;0.0;10.674.987.530.890.500;10.553.579.580.545.100;8.962.429.267.370.120;A1;7.470.779.947.164.160
14708.0;67.0;Masculino;25.469.817.396.115.800;0.0;25.816.442.827.930.400;0.0;26.0;SOLTERO;0.0;31.630.301.488.365.600;102.745.344.050.018;7.886.103.016.557.540;A1;5.829.873.762.421.740
35237.0;0.0;Masculino;3.781.447.706.195.850;0.0;37.814.477.061.958.500;0.0;29.0;SOLTERO;0.0;24.781.658.592.804.700;613.99;44.344.640.125.039.300;A1;988.658.654.330.483
36902.0;4.0;Masculino;14.766.450.681.601.100;0.0;14.766.030.483.080.900;0.0;39.0;CASADO;0.0;16.505.320.225.401.800;2.281.404.614.097.570;1.737.810.228.607.180;A1;8.063.208.332.375.870
51686.0;0.0;Masculino;2.980.501.598.865.130;0.341509032222113;5.544.178.486.353.780;0.0;28.0;SOLTERO;0.0;31.452.373.361.469.400;7.371.700.677.567.440;730.471.598.062.772;A1;12.079.623.806.258.100
23246.0;42.0;Masculino;3.148.148.032.396.010;0.4792211876637421;37.192.033.566.763.900;0.0;31.0;SOLTERO;0.0;16.367.078.864.062.900;6.603.365.819.023.250;5.928.341.879.584.170;A1;6.963.835.023.533.060
17287.0;0.0;Masculino;38.611.594.482.442.800;1.716.510.982.231.180;323.048.349.563.799;0.0;28.0;SOLTERO;0.0;7.516.055.182.845.950;10.773.439.301.725.200;689.589.635.971.786;A1;6.333.211.883.583.800
53470.0;0.0;Masculino;3.552.406.224.155.210;0.23947457037135145;33.405.413.316.503.100;0.0;27.0;SOLTERO;0.0028221293308458824;331.678.648.395.361;8.163.716.471.677.220;5.182.363.707.634.660;A1;13.680.297.314.382.700
16308.0;4.0;Masculino;2.602.169.011.903.970;0.558244091435807;33.916.956.024.707.000;0.0;27.0;SOLTERO;0.0;3.715.364.957.438.260;5.510.107.464.899.870;3.060.339.090.443.610;A1;7.510.829.219.635.100
106694.0;0.0;Masculino;47.675.684.008.136.300;0.0;4.770.721.265.661.200;0.0;38.0;CASADO;0.0;157.8;1317.46;968.16;A1;22.911.803.382.713.900
60209.0;0.0;Masculino;39.491.888.271.631.200;0.0;3.949.431.816.970.280;0.0;30.0;SOLTERO;0.0;42.5;884.32;561.39;A1;14.307.816.369.184.400
195980.0;26.0;Masculino;7.847.933.053.265.930;0.0;0.008085831722870807;0.0;39.0;SOLTERO;0.0;1.030.983.820.626.750;10.407.334.902.176.000;9.192.855.782.766.130;A1;3.987.818.061.852.700
105729.0;0.0;Masculino;7.666.265.704.615.060;13.443.832.262.689.100;7.953.997.050.010.820;0.0;30.0;SOLTERO;0.0;1.250.197.228.407.990;16.657.836.187.592.400;11.772.657.674.915.200;A1;2.121.382.227.952.250
47704.0;22.0;Masculino;22.652.144.124.625.600;13.730.465.316.976.600;2.781.861.808.529.190;0.0;27.0;SOLTERO;0.003548964027094871;14.581.313.713.440.900;6.490.510.626.527.760;4.961.282.752.849.210;A1;11.951.615.631.998.800
26626.0;0.0;Femenino;25.611.998.457.835;0.0;2.562.543.664.968.550;0.0;25.0;SOLTERO;0.0;3.646.666.666.666.660;616.52;429.82;A1;7.694.161.738.297.070
21415.0;3.0;Masculino;14.977.500.325.470.800;0.0;15.486.750.838.968.200;0.0;38.0;UNION LIBRE;0.0;17.386.347.151.166.100;10.591.360.265.056.100;7.976.038.287.628.760;A1;6.336.062.652.923.010
36431.0;50.0;Masculino;48.899.149.926.602.900;0.0;4.893.682.365.655.490;0.0;37.0;DIVORCIADO;0.0;125.4;1203.51;1087.25;A1;9.736.456.640.764.990
23527.0;0.0;Femenino;882.361.380.153.172;0.0;882.724.138.765.517;0.0;36.0;SOLTERO;0.0;9.693.333.333.333.330;692.64;642.64;A1;6.977.275.994.971.840
49433.0;0.0;Masculino;30.927.606.766.749.900;0.0;30.894.437.224.835.900;0.0;49.0;CASADO;0.0;23.933.333.333.333.300;832.2;390.42;A1;12.332.542.488.255.900
22177.0;7.0;Masculino;8.078.537.710.243.470;0.0;0.947688836161239;0.0;40.0;SOLTERO;0.0;18.697.657.726.912.700;9.791.130.182.037.990;8.266.990.824.501.920;A1;6.619.396.485.620.100
50399.0;0.0;Masculino;8.008.250.861.731.180;0.0;8.940.933.779.177.360;0.0;35.0;SOLTERO;0.00030570699126136795;25.704.393.319.648.700;10.200.987.408.830.800;5.883.337.191.541.010;A1;13.177.956.186.113.400
39252.0;29.0;Masculino;3.387.408.943.023.650;0.0;3.918.283.310.694.470;0.0;35.0;SOLTERO;0.002632984233382893;19.179.085.380.340.400;7.651.848.156.758.980;5.616.656.673.776.790;A1;9.940.794.356.981.750
47274.0;31.0;Masculino;19.210.904.829.044.000;10.399.972.100.310.900;34.825.004.533.175.000;0.0;33.0;SOLTERO;0.0;3.406.925.708.645.980;8.232.420.901.107.670;7.580.740.433.552.520;A1;1.304.318.906.856.850
12024.0;10.0;Masculino;20.418.078.992.348.600;0.0;20.392.045.380.477.500;0.0;30.0;SOLTERO;0.0;42.5;884.32;561.39;A1;5.704.379.277.193.700
26445.0;7.0;Femenino;1.557.270.410.352.950;0.0;15.577.003.526.891.800;0.0;25.0;SOLTERO;0.0;50.3;681.95;523.16;A1;6.069.730.080.091.170
60423.0;14.0;Masculino;3.931.800.460.930.440;0.0;39.325.355.029.530.900;0.0;43.0;SOLTERO;0.0;22.178.988.551.921.000;9.025.191.445.184.490;6.202.657.682.786.780;A1;14.374.189.078.082.300
153241.0;0.0;Masculino;936.347.108.127.591;13.076.637.079.810.000;0.17310252455827557;0.0;51.0;SOLTERO;0.0008388480098385393;27.914.927.708.711.200;32.376.025.372.993.600;14.901.958.010.502.100;A1;34.058.605.448.629.400
19785.0;0.0;Masculino;2.600.660.606.148.580;0.0;0.3912159273121278;0.0;36.0;SOLTERO;0.0013102684801834343;3.360.890.058.000.030;8.557.882.259.660.680;7.320.896.719.418.930;A1;6.521.351.999.091.600
41888.0;0.0;Femenino;2.270.381.191.452.680;0.0;22.713.429.407.054.600;0.0;28.0;SOLTERO;0.0;30.033.333.333.333.300;638.49;496.69;A1;1.108.351.397.146.150
51902.0;0.0;Femenino;13.266.827.846.584.600;0.0;13.267.628.507.383.300;0.0;42.0;CASADO;0.0;9.773.333.333.333.330;912.02;830.74;A1;11.666.582.102.174.700
23502.0;0.0;Femenino;8.668.335.979.207.410;0.0;8.667.862.475.183.160;0.0;44.0;CASADO;0.0;34.3;985.78;757.06;A1;738.043.279.456.871
19335.0;54.0;Masculino;8.335.095.809.608.000;1.108.890.873.342.300;7.222.187.119.135.420;0.0;41.0;SOLTERO;0.0;42.050.538.107.883.300;13.366.346.905.307.600;8.694.094.085.109.310;A1;6.249.233.691.642.810
25496.0;21.0;Masculino;9.107.862.649.405.150;0.0;9.013.014.680.385.670;0.0;33.0;SOLTERO;0.00139931136685761;8.469.963.339.425.140;680.477.007.529.356;6.057.736.809.297.310;A1;6.944.711.551.707.890
25986.0;3.0;Masculino;5.268.746.037.445.100;0.0;5.264.738.025.205.440;0.0;33.0;SOLTERO;0.0;16.272.830.616.700.300;8.194.550.296.841.500;5.784.223.124.930.540;A1;7.815.909.134.683.380
344728.0;15.0;Masculino;8.145.028.744.558.020;0.13859845577144544;8.288.188.678.212.290;0.0;56.0;SOLTERO;0.0;18.685.645.723.708.800;11.339.540.742.015.100;9.739.584.826.335.710;A1;5.862.860.517.198.360
16815.0;0.0;Femenino;507.19;0.0;5.07;0.0;35.0;SOLTERO;0.0;13.6;572.93;428.05;A1;6.319.091.017.231.050
27152.0;3.0;Masculino;10.824.866.318.507.700;0.0;10.824.244.127.512.100;0.0;54.0;CASADO;0.0;147.3;4819.23;3228.93;A1;8.141.954.458.861.490
19118.0;3.0;Masculino;18.254.300.809.260.300;0.0;18.268.150.908.881.800;0.0;37.0;CASADO;0.0;14.128.339.289.131.800;8.882.348.945.301.870;7.158.595.863.483.340;A1;7.735.372.853.048.330
71303.0;10.0;Femenino;38.309.296.881.619.100;0.0;38.307.954.597.301.200;0.0;37.0;CASADO;0.0;16.053.333.333.333.300;638.67;523.1;A1;14.173.178.327.766.600
22319.0;0.0;Masculino;19.358.046.204.181.300;0.0;283.612.407.084.942;0.0;30.0;SOLTERO;0.001666257883258897;32.287.893.990.347.900;9.368.656.916.352.690;4.967.043.030.503.360;A1;722.836.365.609.524
24547.0;0.0;Masculino;10.289.375.633.936.700;10.683.960.401.967.400;9.611.397.654.452.040;0.0;38.0;SOLTERO;0.0;61.740.905.835.179.900;8.859.251.573.517.090;6.197.297.693.338.350;A1;6.742.259.162.791.330
39535.0;0.0;Masculino;51.058.415.109.064.900;0.0;51.092.177.957.561.000;0.0;36.0;SOLTERO;0.0;6.986.666.666.666.660;758.29;708.29;A1;10.423.666.223.070.000
36031.0;11.0;Femenino;30.477.162.905.721.600;0.0;30.509.705.223.983.200;0.0;36.0;SOLTERO;0.0;15.719.122.356.426.200;1.254.978.628.587.440;11.915.321.344.253.000;A1;17.038.793.474.258.300
11464.0;0.0;Masculino;23.187.233.470.801.200;0.2515779929504029;25.834.804.198.422.100;0.0;35.0;SOLTERO;0.0003912170835439908;4.015.114.168.851.840;6.664.058.873.279.240;591.678.892.606.371;A1;589.061.900.903.964
19085.0;2.0;Femenino;1.698.966.717.683.280;0.0;1.695.546.820.983.750;0.0;28.0;UNION LIBRE;0.0;3.506.666.666.666.660;688.48;430.32;A1;5.589.265.235.244.270
13803.0;29.0;Masculino;17.687.027.947.447.100;0.0;195.374.952.882.479;0.0;36.0;SOLTERO;0.0005790327970931436;6.526.871.849.119.860;6.971.040.686.693.170;5.449.186.499.692.130;A1;6.793.931.502.779.660
57811.0;0.0;Masculino;38.478.679.503.451.700;0.0;36.600.352.744.483.900;0.0;36.0;SOLTERO;0.0;18.677.814.856.374.300;9.622.465.021.380.550;7.620.018.531.213.140;A1;10.290.435.969.127.500
89358.0;0.0;Femenino;7.884.268.795.273.770;0.0;7.883.799.869.352.980;0.0;33.0;CASADO;0.0;11.106.666.666.666.600;1033.82;831.98;A1;18.692.555.377.830.400
23524.0;0.0;Femenino;678.409.340.606.838;0.0;6.786.240.717.766.640;0.0;43.0;CASADO;0.0;32.733.333.333.333.300;800.86;674.11;A1;6.907.669.152.370.280
19237.0;0.0;Femenino;23.230.994.247.109.300;0.0;23.252.395.681.538.900;0.0;26.0;SOLTERO;0.0;6.113.333.333.333.330;954.77;738.17;A1;6.880.055.112.461.010
85953.0;7.0;Masculino;224.057.100.529.603;15.200.115.229.141.200;21.672.750.417.047.300;0.0;33.0;SOLTERO;0.0011637567366510112;6.142.125.304.883.780;1.134.467.421.586.850;10.068.706.774.169.100;A1;1.763.565.268.414.610
11796.0;0.0;Masculino;874.411.994.426.843;0.0;0.08009589331064093;0.0;33.0;SOLTERO;0.0;15.579.564.771.255.200;7.515.132.105.040.420;6.413.132.008.359.670;A1;5.664.589.353.763.740
40772.0;0.0;Masculino;9.743.101.248.859.280;15.915.025.239.669.600;956.954.189.340.907;0.0;33.0;SOLTERO;0.0;5.991.360.614.659.520;10.949.320.106.005.900;7.152.276.447.468.430;A1;9.597.069.546.577.940
86079.0;50.0;Masculino;35.772.730.112.921.000;0.0;3.577.243.297.049.520;0.0;34.0;SOLTERO;0.0;188.3;1225.29;786.17;A1;1.703.469.389.275.120
52953.0;2.0;Masculino;2.848.193.533.942.570;0.0;3.871.427.750.422.450;0.0;39.0;SOLTERO;0.0;9.777.471.870.790.010;8.514.602.148.591.160;44.065.043.677.596.100;A1;1.341.570.534.085.730
124459.0;18.0;Femenino;11.867.528.014.241.700;0.0;11.867.359.629.784.600;0.0;43.0;CASADO;0.0;16.451.324.134.905.700;24.436.195.584.947.400;20.708.356.704.916.000;A1;10.518.054.746.411.100
58535.0;32.0;Masculino;1.456.200.860.073.100;0.0;15.093.901.300.619.000;0.0;25.0;SOLTERO;0.0015855872193096157;73.542.403.799.643;9.949.104.769.955.380;7.977.562.866.918.300;A1;1.330.570.667.690.470
48661.0;15.0;Masculino;2.213.598.135.114.000;0.0;22.340.425.791.056.900;0.0;23.0;SOLTERO;0.0;5.356.143.230.015.790;7.275.309.000.682.600;5.725.267.285.019.370;A1;12.842.940.391.611.700
323582.0;15.0;Masculino;4.833.808.421.370.480;0.0;4.833.932.881.242.030;0.0;36.0;CASADO;0.0;12.213.333.333.333.300;1025.38;555.53;A1;577.278.059.550.027
68534.0;0.0;Masculino;21.982.537.167.036.600;0.0;22.814.170.921.346.500;0.0;42.0;SOLTERO;0.004248586900578391;15.912.198.002.777.700;11.184.909.527.260.000;7.166.552.974.939.720;A1;14.189.399.470.924.400
60394.0;0.0;Masculino;18.589.334.942.681.000;0.0;18.587.977.431.017.800;0.0;39.0;SOLTERO;0.0;6.633.333.333.333.330;976.14;714.0;A1;1.191.663.600.028.610
18786.0;15.0;Masculino;48.866.893.845.855.400;0.10927080200791109;38.348.359.800.088.800;0.0;42.0;SOLTERO;0.0;3.351.455.767.751.420;5.995.482.628.779.160;537.625.209.634.184;A1;6.459.568.990.393.870
39434.0;0.0;Femenino;3.089.862.990.932.940;0.0;30.872.623.746.832.700;0.0;31.0;SOLTERO;0.0;3.506.666.666.666.660;1007.42;711.64;A1;1.145.112.879.475.470
46383.0;0.0;Masculino;370.372.664.847.103;0.0;31.109.292.148.153.600;0.0;26.0;SOLTERO;0.0;22.976.456.238.851.700;743.687.938.124.852;5.639.449.671.590.330;A1;1.253.954.357.796.480
21778.0;63.0;Masculino;15.691.527.084.611.000;0.0;15.594.341.843.922.400;0.0;24.0;SOLTERO;0.000663968848050767;2.801.176.025.378.950;9.049.970.737.120.940;7.142.858.189.441.460;A1;597.555.165.979.947
13969.0;9.0;Masculino;40.781.743.522.384.000;0.0;35.977.286.609.660.500;0.0;27.0;SOLTERO;0.0;2.645.739.264.437.870;10.058.208.992.998.800;5.374.520.703.689.070;A1;6.072.684.396.126.160
25345.0;3.0;Masculino;3.213.038.680.173.290;0.0;32.137.790.346.945.700;0.0;35.0;CASADO;0.0;162.4;936.53;886.53;A1;7.908.267.646.765.500
229824.0;67.0;Femenino;59.545.671.228.330.100;0.0;5.954.440.504.285.420;0.0;56.0;SOLTERO;0.0;24.246.547.421.171.700;24.250.403.088.939.100;21.125.713.219.171.200;A1;28.787.217.648.737.300
